Price,Beds,Baths,Living Space,City,Median Household Income,Zip Code Density
194251.22586401724,6,3,4859,Greendale,106681.50405546914,3959.044202885884
588419.1151594967,2,2,3555,Canal Winchester,83506.36599867369,3962.166792144801
983569.0350197289,5,2,1748,Houston,67735.70334331295,3854.229096806136
531259.2249958899,2,3,715,San Pedro,103532.6532854745,3575.2907760259723
1513419.8558740886,5,2,4445,Blacklick,47302.67125568727,1842.6530992521964
1846495.2590020779,5,2,4826,Madison,105439.08257554246,4023.0787654413307
905163.2278687544,5,3,2225,Brooklyn,31434.22060907377,3406.486592124798
750051.9402126004,6,4,3201,Playa Del Rey,47336.27291445106,1530.063838410281
1926946.3910613758,4,1,1700,Euless,114951.14136080026,4905.4993117592385
945219.6223723276,5,1,4134,Saint Francis,134876.40402531973,4930.359932845715
1029191.9608536381,5,1,2040,Mustang,39072.00448042913,2182.604986369275
768134.7574496202,2,1,1012,Burbank,106652.0478476696,3889.324773134899
1828142.098723063,5,1,4211,Campbell,37428.70623318061,3566.1518330880926
1181015.4182355164,4,1,4436,Jacksonville,135476.35787373234,3127.596486777343
1548131.715645125,6,3,2852,San Pedro,76999.79235297635,1313.8344239897433
1642432.764866684,6,3,4332,Yukon,118941.1169168185,2605.312371421315
749513.1796427906,2,3,4946,Lewis Center,50730.25734701399,3784.6922995421974
924019.2295087221,5,2,1302,Indianapolis,133362.04403595082,4947.5231741921625
1712096.3713719028,2,4,1401,Omaha,81500.44706544967,3261.2697117694593
790185.1681840394,6,4,4658,Raleigh,55062.86907388937,3884.8377184493493
1608476.7535585174,4,1,2288,Sun Valley,98693.9036344404,4612.512151911693
1887885.4128914305,2,1,2812,Fresno,64579.3629307931,3262.018132891507
1284099.7088292132,4,3,2199,Portland,64446.028173310224,3940.3435453807106
1509091.8461585888,3,4,3650,Dundalk,43745.445879203464,2561.279842862258
1629684.8928781564,5,2,1708,Fisherville,55667.70686417178,1813.511439170626
1705575.3329036208,4,2,3493,Washington,125743.62020893209,2718.6777535125802
850601.3419279123,5,3,3042,Kerman,92829.42844519549,900.3163782286804
197400.57243439654,4,1,2094,Bellevue,72592.7494082234,4684.9874249596405
863564.9153498051,1,4,3941,New Orleans,141524.77572022472,1896.9296338854247
1380136.8365897706,1,2,2338,Shepherdsville,125686.50801828467,2574.6467093907736
955665.7329835063,1,1,4172,Madison,67232.65985084142,3440.2044363259424
1523029.9866347571,4,4,3402,Emeryville,43287.90615737011,2770.225493076069
778266.6159904613,6,2,2839,Groveport,52121.01752785561,1772.5109333660967
1306013.8680976562,6,1,2842,Tarzana,111020.23414072105,4929.312836079862
454197.6292225517,5,2,999,Oakland,97568.00298669557,4317.32212583915
1523801.929625418,1,1,4127,Parkville,147693.32407409337,962.544017876103
1136822.3407447492,5,1,1344,Virginia Beach,31619.277920053504,2153.250119652609
487722.3382385411,4,1,4163,Louisville,135215.19084779808,1374.3185696959767
654631.2296458338,5,4,1560,Grosse Pointe,31712.305138465268,2654.026032826206
1522356.5463054816,5,3,3181,Albuquerque,80971.1077604201,1439.5816605551536
1016942.3477568893,1,1,1920,Schertz,139990.64438394547,1905.2305695091097
510459.7367468372,6,1,1249,Fort Worth,109009.84907879712,2844.04359537448
1937815.2617035655,2,2,2447,Van Nuys,99995.9603523845,1148.3818013303785
1458737.537652087,3,2,1545,Detroit,67619.91668126908,4374.251617970913
1918556.1818256127,4,4,3911,Seattle,145935.30121488147,2131.926523431209
911499.586184652,4,3,3974,Portland,50186.946755912664,4614.349022716802
1002690.6473142689,4,2,1726,Baltimore,62386.5026311979,635.406138525062
1806114.9107515365,3,4,3473,Philadelphia,84354.6876469144,3972.6524625549623
1097593.7464662308,2,4,1869,Madison,45155.89867477722,4392.280794610262
1443829.9326207675,6,4,1538,Tulsa,80825.67115109076,4930.565882967332
579128.467241507,5,1,2287,Louisville,34721.15705300639,1093.4147669716322
948780.290535017,6,3,2152,Yukon,140894.2518685087,2451.8701888530286
334554.7450396747,4,3,4867,Ponte Vedra,68656.69632104697,3921.3895225585547
491362.0681662272,5,3,919,Chatsworth,106056.30980901056,2811.0140517575446
101792.48900849906,1,1,3397,Memphis,134463.248618509,4193.557584893211
174603.59813245444,6,1,3802,Bronx,128199.1447815712,4927.56573136891
1956839.2640361658,1,2,1295,Durham,134806.893064495,3904.9087134563047
560472.0207598484,1,2,3309,Memphis,116437.03788226318,3839.8487732624726
1360290.3480576037,6,2,966,Greenfield,53249.2598665602,3055.531021393804
1694289.427719262,4,4,1854,Huffman,73985.82500892531,2584.2267331678336
1146254.8725494721,3,3,772,Philadelphia,91443.80607209532,4257.602061315963
390974.55015951674,4,1,3249,Fresno,70434.04215863222,1547.9476096308008
1483421.230938716,1,2,3989,Missouri City,144628.07186928278,4376.532561106023
1240477.6791892077,1,4,4368,Shepherdsville,126820.4342212627,4268.09319994207
1489376.1197600127,4,1,4151,San Leandro,125874.20005221594,3817.3459308767146
1562518.5834284655,3,4,1455,Houston,73332.63759229422,3631.4800032420976
1953279.6986010156,3,4,3909,Dallas,120580.61986140133,536.3679507010199
1189770.232050749,5,4,2419,Raleigh,103686.31827293524,4956.888552051871
749118.1141121434,2,3,3432,Nashville,75025.73188180043,2263.605551444245
1332082.6581104505,1,1,687,Bellevue,66993.59003246544,2209.2072165511845
230037.34756098964,3,1,707,North Las Vegas,124660.23776546339,4947.677212369151
1805054.904811014,6,4,573,Virginia Beach,101615.99895980976,1588.5011715947448
326823.9215425739,1,3,3119,Charlotte,34439.44634480514,4789.092794723701
722901.3919830547,2,4,1549,Lockbourne,32603.885275123088,2233.3621108020993
1649916.2231896296,6,2,2381,Mustang,131036.479703172,941.8335257363732
1234893.5188283524,1,1,1014,Laveen,40778.30508774364,2853.826819100329
847907.48852714,3,1,3828,Manor,92323.41224067402,3678.0358324068206
999527.7528125406,5,3,779,Greenfield,103039.65702741688,3240.7400379163028
1723640.0470841427,4,1,3486,Sun Valley,139915.4547090748,4784.768089973648
746008.333513795,6,1,1055,Haysville,91743.16435029198,2226.7399579668145
1752334.4011431255,4,1,3879,Miami,53283.45554284505,2489.020436078762
267455.4188557138,3,3,790,Galloway,61280.46279309862,1606.690259559311
1575917.0306963983,3,4,3373,Tolleson,35862.72261306562,3100.2812076867754
1710340.502803999,6,1,3518,Venice,56646.88453160109,4728.410119267948
445453.54039094364,2,4,2122,Greenfield,127816.82583482577,2055.2657406579874
917658.4115071809,6,3,4051,Westfield,120825.43349872356,1017.3141989746188
414449.57186094567,1,4,4678,El Paso,39833.14486819563,2147.545618631746
1442547.8450890137,2,2,3775,Cordova,87551.70107195945,4474.396791054833
1117160.7593171478,4,1,2511,Sacramento,66218.71789022119,4550.776604517895
1307114.3587458099,1,3,3189,Jacksonville Beach,107993.85197934347,1048.8250252791381
473325.2372168012,2,3,582,Chesapeake,145360.86523786496,3940.38508452081
502317.1378995971,4,4,4495,New River,105682.41078130438,1137.387659629097
178844.91846882208,1,1,1147,New Orleans,119483.94591854805,4479.903922583015
711928.3168718865,5,3,4746,San Jose,77775.38276530115,2638.418798465807
1163514.8565339823,6,2,4192,Webster,33922.534690677945,4544.4478529407625
1730076.3365949248,6,4,2257,Galloway,80171.85155033073,835.2355774996686
1367162.1501714934,6,2,3839,Yukon,91295.47035020869,843.7825415547352
927253.0144595277,5,2,4157,Mustang,89121.59558677842,4709.006192469874
1910928.2173488617,2,4,4710,Kerman,58025.170480847664,3975.537916035438
1466565.8810940806,3,2,3652,Omaha,86999.12040730701,1154.916321989311
1867313.885438845,1,4,1225,Las Vegas,116159.13935659072,4507.219182841516
1102417.1492171148,2,4,1607,Fort Worth,67377.18207225572,4342.033501782587
591918.1221069652,3,3,3325,Porter Ranch,106080.32012142535,2920.0297426418656
200370.70409297178,6,3,2701,Indianapolis,48388.09206167331,1242.7803059420166
1479561.2178193158,6,2,2340,Lakewood,63365.53992892555,2400.963662988174
330475.69621051487,6,2,4848,El Paso,136071.34921050808,2976.1920019703925
675272.7437167376,3,2,2995,Friant,105194.6841381213,1443.012746366915
1111694.724979405,1,2,4444,New River,40300.74068960916,4363.070624697893
1172391.5167815206,1,2,1324,Pikesville,61756.41830449847,4250.983130434344
1241108.0742755583,3,3,2234,San Francisco,149275.34571367872,604.8741469996042
415885.12766443123,4,2,850,Keller,62412.582234305584,588.4173484041708
821501.0691611327,6,2,2673,Poteet,99661.07512020449,2465.782941365358
1272669.0315222368,2,1,3785,Fairdale,96041.67700228942,4658.926204708471
1942655.842804191,1,4,1334,Rosedale,78283.6269701613,3956.5370484170426
1482499.1616294086,3,4,2487,Spencer,34053.333366898405,4813.099128273051
1852947.1384785199,4,3,4321,Haslet,64120.434302173984,1777.8306861210401
1548202.9107969364,5,4,4171,Chatsworth,144401.91022054257,4856.738135410985
1224262.240895561,3,2,3502,Oakland,32302.91086216296,2891.78160934873
464844.4013590546,4,4,3009,Bellevue,115882.0202189023,3249.5673699411063
1366702.7385957749,5,3,3172,Philadelphia,137129.9549620194,1530.0522955932395
1284421.1753238235,4,4,3942,Elkhorn,121486.39537750883,2576.2082974858104
1244691.4238688063,1,4,4658,Lockbourne,68789.94836696963,3903.0215536473884
1030593.1491776574,3,1,4621,Tulsa,92456.1462397028,2079.9444546592463
1104447.5475796238,5,1,4596,Reseda,134105.7020113199,813.5004789922618
735440.8015243977,4,2,2437,Las Vegas,147054.92733880394,4269.889509745331
1086694.1160203759,5,4,797,Harbor City,41643.48818744943,650.2755123582251
475356.22078910866,2,2,2801,Redford,44921.97563063964,933.3129078821091
1629831.3549847158,3,4,4438,Greendale,144697.27166963,3366.9531130254873
452976.2139275448,1,2,2094,Crowley,134714.93044217897,3508.2588682409455
261435.9507899862,5,2,3865,Schertz,55329.02762239428,2974.293311026464
928867.450078599,6,4,3715,San Fernando,146412.48643422435,849.9163009740117
1350784.1350615176,4,1,4804,Canoga Park,55080.24384672702,3995.84192085452
931661.9673737286,6,3,3797,Essex,40621.832072874735,3191.932466797834
625832.8507074864,5,2,1981,Sunland,111826.28088174449,3517.13614558864
1160525.2493918375,6,3,4879,San Pedro,94775.5219321411,513.0540385585676
759304.4372831798,4,4,4174,Emeryville,58759.80336030999,895.5386739440282
1872448.6112406028,5,2,3682,Van Nuys,141393.34092552838,3744.1798503962204
1853025.7652467869,1,4,4945,Virginia Beach,78508.78543395715,3549.9844537532813
1054506.4579469813,1,2,3651,Playa Del Rey,78348.7908260356,1392.5935782676054
722979.5886346912,3,1,4287,Tucson,105819.10225983322,2771.9236085216444
1500551.5865176143,1,2,2273,Jones,57695.40536772482,1905.8230034270628
169754.5926178266,5,2,1851,Poteet,100421.70065779767,3312.0633125892664
1002061.1114829374,5,2,1817,New River,73678.21771742144,4088.6986573682525
739014.4491136337,1,4,4779,Gretna,113401.06010306344,1346.1571291707464
1849018.1816948538,2,1,2530,West Hills,59724.8962639729,3421.8738648423155
122805.75181809683,5,4,711,Piedmont,52255.430708141444,2454.743521324871
1150348.2638648632,3,3,1774,Houston,59977.651634891095,1367.395037853391
1507260.8040265895,2,1,4762,Wichita,142312.17918726528,2284.368606144404
1021534.1762956784,1,2,4114,Converse,131907.4711382502,969.0266737308666
262265.75730917114,4,2,4234,Atlantic Beach,129467.80729993762,3459.4812699232248
1947676.6410530142,5,2,1685,Roanoke,123683.35956076896,4991.888745393183
1084219.819614586,4,3,1374,Milwaukee,106434.08667345662,3799.69571322656
1266953.8642061215,6,3,3963,Sherman Oaks,41807.90686669595,4333.945306511303
549558.5871442639,3,2,2985,Charlotte,68958.23029361365,1515.949526992801
1018646.3617029273,2,2,4870,Henderson,97424.24625445696,977.845039629083
915384.0347208115,4,3,3898,Grand Prairie,42689.96721326461,509.6594402516292
242302.0998037691,3,4,635,Curtis Bay,33613.96623668955,3783.1658362291496
301704.6717401877,4,1,832,Boerne,41211.42606540406,4204.1262539321415
1691197.7872756717,4,1,1526,Converse,42968.35740311717,1350.8972920186452
555657.9091925215,3,3,3733,Essex,43144.6066521822,2652.2785968997273
470420.71584739804,5,3,2035,Indianapolis,52820.667001807014,3132.6202737369945
1059331.7573752645,4,4,2624,Omaha,89891.59823286723,4811.84916729658
1560619.5495887746,3,2,2732,Seattle,64254.07720842825,4612.747922640577
217698.38530007703,4,3,4457,Henderson,133215.9001523732,570.8224756124514
1195935.047312686,5,4,3117,Emeryville,135136.62969540845,721.510688267135
326499.8413970894,3,3,1452,El Paso,140429.97050710442,4815.055464979411
169275.99656867507,4,2,3869,Phoenix,86539.0965984948,761.4478445195491
200213.50910821304,1,3,3853,Missouri City,122885.01580245263,3119.0087098857543
1684911.8055960385,5,2,2486,Jacksonville Beach,100917.9378306369,856.7374784848903
324147.718893317,4,4,3963,Lockbourne,47324.711275170615,3500.921393620249
185787.5923833547,2,1,664,Winnetka,106283.83213126379,1328.9424568466202
932009.7855715334,3,4,2491,Burbank,130442.52428024978,653.6733607053056
1703587.596689847,4,1,3205,Huntersville,71752.88121483458,1754.7398910298816
598575.9153296737,5,4,2239,Webster,119601.03923188285,2891.0391198983043
901253.9732992412,5,1,4759,Northridge,122942.06960757491,2907.501897155686
175852.81187112734,2,4,603,Queen Creek,107229.99908768127,3935.9388074774615
953249.1768562641,2,2,4715,Edmond,135992.91546512576,772.1594511738389
1197464.853210554,6,1,1627,Nashville,47378.56328360461,536.8232138959862
1184723.402129075,6,1,863,Burleson,131209.996937681,3713.932566767967
731610.7151312937,4,2,2069,Jones,103287.72827618955,4794.081748605705
699513.0432599575,1,2,868,Glendale,132679.4756652452,1367.1908723668514
302584.875979536,5,1,4449,Greenfield,93921.31456902373,1174.5770285467709
796916.8092279099,1,1,4257,Granada Hills,69355.50435842424,2043.2974452946128
289039.87085863284,1,1,3897,Rockaway Park,137663.2387782687,3660.0484325351813
1556532.294952898,4,3,4730,Reseda,135288.4311693735,3928.0961574090284
1935921.1657215531,3,4,2592,San Fernando,62121.31883947261,4715.104925828751
1943141.467666743,3,2,2015,Louisville,119292.98651938896,4108.661175746068
1743635.0888132483,3,2,1094,Westfield,40955.36508953333,624.9136906236057
1241505.0837452763,2,4,1945,Kansas City,40317.352118228126,1428.6982248710597
1431644.8247633718,5,2,4122,Lewis Center,91368.53459773373,2099.8846636600265
641891.0250927868,2,2,1265,Poteet,34291.3909212069,4761.102093484455
1298463.7983279792,5,1,3716,Yukon,82050.3702874368,3225.2449528944962
965734.1439357671,6,2,1840,Pickerington,124889.71425847475,4983.428211660499
1015832.9455761717,5,3,2086,San Francisco,136736.8408437355,1929.2963522800994
1539775.4647128,5,3,4150,Denver,60573.771874588536,4646.2240852435025
635644.8756347782,4,1,1133,Porter Ranch,39237.6320008439,3643.854472031288
704275.2622195878,3,1,958,Sun Valley,105678.52699759197,4491.79114399317
1856819.4031444096,2,2,2972,Huntersville,61779.94093010036,4651.811802287844
206826.16021684726,6,1,2180,Columbus,32813.78150551958,2538.6114904031156
1022705.1669853467,2,1,2393,Scottsdale,45743.75750106429,4423.789601191462
1834321.5207749372,4,4,2615,Huffman,142602.6898041141,4924.575853257121
1259689.7148544984,5,1,1008,Missouri City,135009.1573920687,3502.0265611890923
1138173.4410030511,6,3,1235,Philadelphia,129554.08851383503,1665.7049863921136
574513.9405357749,3,2,3251,Chatsworth,70736.8248784082,1711.9525207865806
752223.4292224518,1,1,2671,Bellevue,115742.72815360628,3885.7879231605057
1718891.9900289166,1,4,3343,Westerville,144841.77373120238,1978.9228553792695
1162514.4503600704,4,2,791,Lewis Center,98109.73166496944,2349.710356624449
1078010.168137882,3,2,2418,West Hills,69971.54508219525,2869.3491235917827
289201.45572605496,1,2,1311,Grosse Pointe,125919.53209795494,4602.581911005562
130453.49726473393,1,4,2597,Bronx,81640.49736972552,3700.9439898456158
1931001.8585053934,6,3,2509,Omaha,99281.24301583467,1809.4394303564684
816273.7178449992,6,4,4778,Harper Woods,94945.36086165119,1101.5425042139973
1246104.817989058,2,4,4842,Haslet,56090.142567267205,1804.1035335073334
251458.6390558415,3,2,1149,Indianapolis,30080.089707272735,2000.843092712181
1397917.1428737885,1,4,3097,Oklahoma City,149860.32617171505,3796.7930645964548
1871876.7465413257,6,2,1060,Henderson,80019.81276514842,2413.6042695005285
1193763.9806950975,6,1,1269,Brooklyn,64057.97659298468,4990.714208575732
339619.11251328007,6,1,1003,Tarzana,121905.792815432,655.2226572831268
1205270.9021996057,2,4,1127,Rockaway Park,101102.96552755323,2094.131483811044
1556059.7048988396,3,3,3884,Valley Village,135655.18540726946,886.6948150841122
872191.4194906355,5,2,4362,Hilliard,123732.12113726884,2105.2544672295694
1771691.721088789,6,4,3859,Wichita,63812.3116529279,2451.713181250686
1332497.6113789924,3,4,4756,Encino,101069.31147246607,4510.156938062033
1808572.9447494848,4,3,2674,Oakland,90324.23455219227,2414.1300001780683
1284660.0913699407,2,2,4027,Huffman,144610.0400736068,614.7643016869486
349447.14680916606,5,4,3037,Mission Hills,58748.41664880079,4798.345883805179
688414.2510998594,6,3,2786,Redford,64060.13853272835,1153.65234441224
483410.40167966817,6,2,2723,West Hills,140451.38482465467,3981.6961110584816
1826770.3456620383,2,1,2757,Wilmington,84937.30279953685,1401.2066407022412
1544760.127846217,2,3,4080,Mesa,84870.54096009707,4655.000698202027
1385156.9009290114,1,4,2495,Newalla,134185.03188442977,1519.4509293209153
671836.0073000812,6,1,1133,Emeryville,65526.06445268719,4348.245631684631
449685.0668954057,3,2,1000,Jacksonville,113627.71675629936,2365.5086451228744
1537257.0671789325,2,3,2063,Seattle,116582.76880492899,2512.143888054521
1000900.0971702514,2,1,4575,Baltimore,83087.80160395015,3331.433133004056
529000.1490861953,4,1,1674,Webster,70075.26205943544,2693.395116084219
1271581.7585140227,4,4,2098,Sunland,119598.67656846222,2015.3448339570639
176634.31906305876,4,1,2658,Ponte Vedra,60710.85140182162,1591.7197793637022
719723.4828436817,2,4,4213,Saint Francis,128317.1885042804,1698.056964102166
990258.2897231558,5,2,2484,Albuquerque,79969.37689458577,3666.046806026313
381120.8348078711,3,4,1019,Emeryville,32205.278288629277,989.3706654123088
1970843.5074225953,2,3,2417,Las Vegas,98312.53845221785,3027.0464547097395
497284.9927202671,1,1,1828,West Hills,53330.13302376447,2207.7941318085377
347670.9470822045,6,2,1432,San Pedro,85987.82705794204,2089.047837079238
486716.2603851032,5,4,2041,San Pedro,127000.25655150134,3719.711256722734
1561216.153003476,5,4,907,Porter Ranch,52801.56605233098,2764.524641862074
908460.7526165013,3,4,2031,Nashville,54973.53888018593,847.3692193014413
1174290.285529822,5,2,1123,North Hollywood,86861.5182602787,4593.053689641232
139917.39827408543,3,2,3266,Santa Clara,87180.1361667025,4541.088594485566
165419.48628929767,5,3,3327,Towson,84440.39137872733,2414.103751298283
947068.5446713307,6,2,4915,Tucson,113339.15733480267,561.9013890564847
1651644.9620830847,3,4,1166,Parkville,62291.75315915808,771.1316637926658
1781953.869544374,4,2,1127,Henderson,61263.336176283934,2712.186845118617
264742.47843171644,4,4,3608,Tolleson,32683.33114005093,866.4282435733439
1122889.8939919434,5,3,3776,Hilliard,75808.16214283559,2494.5200576718134
1835136.403930614,5,3,2284,Sunland,53492.784956882286,1353.8648442431336
837148.2333559841,3,4,1633,Omaha,100991.79792657554,4111.123334543874
1676175.0797139003,3,2,2009,Spencer,51740.48276824152,2154.082570898212
354021.7433589288,6,2,3889,San Fernando,137343.7262481742,2203.1979100852195
1877249.5303688175,2,1,2358,Englewood,131881.7186863717,612.2060188156755
1527704.303309475,4,3,2115,Playa Del Rey,121820.39086315344,3441.938186145108
1888535.3462951132,2,3,4353,Scottsdale,127022.90230346519,3980.590124714071
1385572.7437497622,2,4,4365,Shepherdsville,145149.99216949346,1685.641856511081
790467.4707989113,1,1,2911,San Leandro,68377.07285121818,3275.5824168771237
1882544.2277969727,3,2,808,Dundalk,147583.10412869052,3411.02903398014
623576.874987439,1,4,4862,Fresno,136862.71987703565,3333.494239900779
731127.7919172918,1,2,2332,Fresno,73427.05075516243,3642.381049686404
1431535.9942033065,2,2,2807,Charlotte,133688.86811479577,4032.446466318309
1554100.9690982339,1,2,2500,New Orleans,137676.5755410613,3911.2249096788
1865866.6193133923,6,1,1166,Van Nuys,34330.597517484974,3083.146543882232
489124.5772067981,3,3,2184,Kansas City,135115.48431721466,4724.937172183564
1616196.2669165256,2,3,3576,Sun Valley,81989.35292202981,4012.0697830394884
1503237.5014542306,3,2,945,Baltimore,127361.27588759868,4508.86275975382
221209.65688183595,6,1,4883,Grand Prairie,43339.678975166586,2785.2166275117916
835723.9682993932,5,2,1581,Cave Creek,50662.44129311136,3652.1442467564825
637254.3684141873,1,2,3643,Mustang,147453.1349299933,4383.860328823163
678531.8062726577,2,4,4251,Fort Worth,79941.66173605468,2928.983812863838
1967599.0711539316,4,1,4872,Bronx,125814.64035366352,4433.1372520453915
1321277.085611863,3,1,2045,Encino,120029.2931621291,3763.553819622084
1463584.6998076492,6,3,4145,Oklahoma City,124325.912477654,3892.020855951926
1955573.5108985174,1,3,3707,West Hills,121754.68569397902,4673.046407728319
816683.3866695135,3,2,3283,Englewood,139675.1495234396,1986.3405686035344
1623496.3200603311,6,4,613,Jacksonville,101110.42507423132,3175.9977370328957
925608.8302785412,3,4,1271,Towson,81054.57624795946,1726.9705407791894
1752113.9764484616,5,4,1512,Mesa,141027.58428603958,2881.3273466677097
443249.3284914761,6,2,4183,Pickerington,72834.33759687413,2496.4198985871435
1900603.7364221313,3,3,3750,Pickerington,105683.85463538811,2558.4031396542146
515666.2459806714,5,1,1752,Detroit,132626.16862603417,1438.5971337602828
719818.9632637699,5,2,3602,Hilliard,139922.08904754586,3314.753225796789
1536765.244802883,5,4,4703,Culver City,143931.61453948135,4080.10197613235
848134.7689742728,1,4,4877,Venice,109191.9285844809,1708.96052518695
1255601.6158562487,6,2,3168,North Las Vegas,116424.04391078318,1057.667458681776
944689.6520319141,3,4,3076,Harbor City,89702.48358511276,1649.1167424665957
1510502.8804705855,3,1,4590,Harbor City,64187.09886194038,3898.5374419437635
533829.3795003607,6,2,1927,Reseda,31941.543062673743,785.3228137859569
211070.1757500663,5,1,3741,Hanford,56644.888249160096,3280.1069212717593
669865.8551988258,3,3,1377,Westerville,147595.1212478158,4189.138169833579
1001186.4632500175,3,4,1698,Broken Arrow,126765.8195842588,4107.447131143275
419238.09916608926,5,4,953,Haslet,87484.31821227363,4943.917889752428
774114.8503471385,4,3,1763,Grand Prairie,71230.93282084906,4054.9411089673054
859967.7347577802,4,3,2643,Parkville,37721.32462896593,1106.757912912396
209044.50300771976,5,3,4085,Gwynn Oak,31216.423848753602,2062.047906766674
1208283.7715499885,1,4,4686,Milpitas,120607.26900738305,1476.4175057167563
1780252.5131454463,3,3,4828,Aledo,148268.80399278854,2193.7114145373753
388311.53461079963,3,2,3558,Glendale,60459.46947165058,3366.1186510711855
1235835.2254628767,4,3,3356,Roanoke,62944.41198047749,1804.246688563972
1363004.489330608,5,2,1411,Playa Del Rey,142160.9846369858,1079.458163708856
896735.8927966479,6,2,3271,Henderson,102247.41779999145,3713.913579871597
1432085.4159921128,6,1,1967,Milwaukee,50857.33554391292,1027.3801747728726
880389.9326329229,1,2,940,San Ysidro,35482.38148693881,4765.56520959475
1058810.8471571263,5,2,1495,Bronx,97629.09729755993,3283.5974050436575
113970.78465341126,4,3,2611,Clint,84306.87324143326,3939.8321143634935
1414268.2168559087,4,4,4600,Oklahoma City,81851.32702382578,4209.264220461273
1356551.0899949763,3,3,4229,El Paso,146311.7163953639,3393.5515545915155
172961.66692005467,2,1,3968,Garner,61545.30188079035,3658.9890923524836
799675.2040507529,1,1,4339,Englewood,88558.87130334415,4056.566793172803
1960160.497504168,1,4,4960,Fresno,55601.28162769547,2543.4128932951226
899399.4688803719,2,2,3338,Long Beach,68614.69806050436,512.3955153636091
1053696.2697504992,6,1,1022,Haysville,121907.20494245028,4851.446207584096
1828867.3005034653,6,4,1205,Spencer,53676.05917674319,1592.2484090649261
1462797.564144937,6,3,2259,Milpitas,111178.13783226386,1173.6025253338748
1205933.2491360249,4,3,749,Little Neck,45557.33280723542,4636.458437238505
1615828.8945480378,5,3,4844,Brownsburg,52868.729516091524,2935.5685673396083
1742295.9062663491,1,2,1874,Austin,32771.19715794238,1740.4704100612396
968087.3363008071,2,2,2326,Portland,105655.75046840977,4692.943105039246
1002705.8933704873,3,4,2630,Huntersville,148838.45852368657,4349.1335342326565
833496.777738488,3,1,3978,Converse,108777.04100290051,2551.1531011218326
1936741.666035075,4,3,1603,Van Nuys,140798.54712778152,4802.82171098423
1424615.8831516658,1,2,4493,Roanoke,93168.94874594119,919.4978632837724
258123.82579533735,5,2,758,Mesa,111634.37050157614,4719.235655544214
1739623.2842947352,1,1,4717,San Jose,141063.95583060302,2571.641942879671
1013063.8875889094,6,3,1647,Crowley,40346.28172980548,2576.4546389510215
230632.4222027262,3,3,1404,Reynoldsburg,101692.45169297767,2539.945154174521
1144462.7848102911,1,1,2639,Virginia Beach,99063.4770513038,2437.2505175019396
892612.130053834,3,4,3678,Reseda,33978.17862330893,2918.202579603269
1767723.8692389873,2,4,4647,Sacramento,48743.91852530264,4978.220604397113
487589.746857836,2,1,4889,Friant,96281.93693090789,565.158675747039
1670282.7580351476,3,1,2847,Knightdale,89721.01462219242,2750.314359311942
1159608.5132523603,5,4,2091,Tulsa,71259.39960493667,1776.3330123112771
203759.5761055912,5,1,2741,Philadelphia,113726.11492903421,1271.6292435092892
1946506.0725184209,1,3,4128,Queen Creek,73227.83049207949,4662.9239865176805
1073968.9637960799,3,4,1354,Westerville,122264.25134900573,2230.186024020799
652666.0230400068,4,4,1250,Euless,127108.47565269732,2958.7881986331504
991872.9997795904,5,4,4549,Atlantic Beach,107349.37436846097,4686.698363255714
1729929.7886832291,5,3,2867,Phoenix,63477.71579691437,2657.3332074175664
679315.9363316207,6,1,738,Friant,126318.97214201873,1796.8867947327553
466085.1533247306,2,2,3195,Grand Prairie,60214.4633598783,935.5375454407588
345235.3691686748,5,2,1816,Madison,66361.14231573118,3192.6475718221623
665932.8569414014,5,3,2804,Miami,103056.65730208032,4602.170279170408
1582091.3653760825,6,3,607,Sacramento,112685.4759773115,863.4290129039455
996090.0938709972,5,1,2104,Brooklyn,74554.84157474586,2506.6501717951005
532215.0470177259,6,2,2408,Gretna,100966.51986843029,3490.8315753587713
415751.49925852346,3,4,2730,Mustang,59758.63368527797,953.200619110208
732186.0053697203,3,3,4277,Chicago,125377.82313570633,854.2161309441148
1885856.3084828467,2,2,866,New Orleans,149055.37853219075,1420.2323815944083
751750.7539210463,1,4,3409,North Hollywood,113804.15672689796,1090.9059988107153
1977435.7443138072,6,4,4094,Lakewood,68323.82472910159,2200.1940175615036
1021937.8659541768,5,1,3421,Memphis,71850.8888032133,2345.8424412826826
440411.44475128665,1,3,4768,Harper Woods,33663.05517885536,2537.357233023248
1793166.174407668,3,4,2240,Ponte Vedra,107634.38633236731,2710.0430987904456
974675.2089561711,5,3,3318,Austin,102002.53935845743,762.132268632434
1448375.5526585963,1,2,1853,San Antonio,144550.63486768043,3483.3443524084028
1969052.0080973883,6,2,951,Baltimore,78256.14423259166,3801.726378526779
195333.1656079506,6,3,4916,Catonsville,141950.8918362131,1117.5443215194741
283719.6635963776,1,4,2946,San Fernando,121229.7435370663,1521.3547388502277
1468867.8087792366,6,4,2735,San Antonio,64560.37422016614,1762.5384144184432
635467.5062613968,4,2,4009,Jones,31971.94476217046,2372.843710651606
450172.6542051882,3,4,1384,New Orleans,117199.3391013727,2307.0337957753063
174787.57165748603,2,4,4019,Hanford,89561.72859764184,1425.515708976621
141508.75277378343,2,2,1242,Chicago,145422.7197363021,830.6142610246308
1571522.6459276027,4,1,2539,San Antonio,32652.617818497856,1807.0942751647885
355423.512002145,1,2,3062,Pickerington,92628.57812201633,4006.468508082729
